,0,1,2,3,4
1230,,,,False,False
1231,,,,False,False
1232,True,False,False,False,False
1233,True,False,False,True,False
1234,True,False,False,False,False
1235,False,False,False,False,False
1236,True,False,False,False,False
1237,True,False,False,False,False
1238,False,False,False,False,False
1239,False,False,False,False,False
1240,False,False,False,False,False
1241,False,False,False,False,False
1242,True,False,False,False,False
1243,False,False,False,False,False
1244,True,False,False,False,False
1245,False,False,False,False,False
1246,False,False,False,False,False
1247,False,False,False,False,False
1248,False,False,False,False,False
1249,False,False,False,False,False
1250,False,False,False,False,False
1251,False,True,False,False,False
1252,False,False,False,True,False
1253,False,False,False,True,
1254,True,False,False,False,
1255,True,False,False,False,
1256,False,False,False,False,False
1257,True,False,False,False,False
1258,False,False,False,False,False
1259,False,False,False,False,False
1260,False,False,False,False,False
1261,False,False,False,False,False
1262,False,False,False,False,False
1263,False,False,False,False,False
1264,False,False,False,False,False
1265,False,False,False,False,False
1266,False,False,False,True,False
1267,False,False,False,False,True
1268,False,False,False,False,False
1269,True,False,False,True,False
1270,True,False,False,False,False
1271,True,False,False,False,False
1272,False,False,False,False,False
1273,False,False,False,False,False
1274,False,False,False,False,False
1275,False,False,False,True,False
1276,False,False,False,True,False
1277,False,False,False,False,False
1278,False,False,False,False,False
1279,False,False,False,False,False
1280,False,False,False,True,False
1281,False,False,False,True,False
1282,False,False,False,True,False
1283,True,False,False,False,False
1284,False,False,False,True,False
1285,True,False,False,False,False
1286,False,False,False,True,False
1287,True,False,False,True,False
1288,False,False,True,False,False
1289,False,False,False,False,False
1290,False,False,False,False,
1291,True,False,False,False,
1292,False,False,True,True,False
1293,False,False,False,True,False
1294,True,False,False,True,False
1295,True,False,False,False,
1296,True,False,False,False,
1297,True,False,False,False,False
1298,True,False,False,,False
1299,False,False,False,,False
1300,True,False,False,,False
1301,False,False,False,True,False
1302,True,False,False,True,False
1303,True,False,False,False,False
1304,False,False,False,False,False
1305,False,False,False,False,False
1306,True,False,False,False,False
1307,False,False,False,False,False
1308,True,False,False,False,False
1309,True,False,False,False,False
1310,True,False,False,False,False
1311,True,False,False,False,False
1312,True,False,False,False,False
1313,True,False,False,False,False
1314,True,False,False,False,False
1315,True,False,False,False,False
1316,,,,False,False
1317,,,,False,False
1318,,,,False,False
1319,True,False,False,False,False
1320,True,False,False,False,False
1321,True,False,False,True,False
1322,True,False,False,False,False
1323,False,False,False,False,False
1324,False,False,False,False,False
1325,False,False,False,False,False
1326,False,False,False,False,False
1327,True,False,False,False,False
1328,True,False,False,False,
1329,True,False,False,False,
1330,True,False,False,False,
1331,True,False,False,False,False
1332,False,False,False,False,False
1333,False,False,False,False,False
1334,False,False,False,False,False
1335,False,False,False,,
1336,False,False,False,,
1337,False,False,False,False,False
1338,True,False,False,True,False
1339,False,True,False,False,False
1340,False,False,False,,False
1341,False,False,False,,False
1342,False,False,False,True,True
1343,False,False,False,False,False
1344,False,False,False,True,False
1345,False,False,False,False,True
1346,False,False,False,False,False
1347,False,False,False,False,False
1348,True,False,False,False,False
1349,True,False,False,False,False
1350,True,False,False,False,False
1351,False,False,False,False,False
1352,False,False,False,False,False
1353,,,,False,False
1354,,,,False,False
1355,False,False,False,False,False
1356,False,True,False,False,False
1357,False,False,False,False,False
1358,,,,False,False
1359,,,,False,False
1360,False,False,False,False,True
1361,True,False,False,True,False
1362,True,False,False,False,False
1363,False,False,False,False,False
1364,False,False,False,False,False
1365,True,False,False,False,
1366,True,False,False,False,
1367,True,False,False,False,
1368,True,False,False,False,
1369,False,False,False,False,
1370,False,False,False,False,False
1371,False,False,False,False,False
1372,False,False,False,False,False
1373,False,False,False,,False
1374,False,False,False,,False
1375,False,False,False,,False
1376,False,False,False,False,False
1377,False,False,False,False,False
1378,False,False,False,False,False
1379,False,True,False,False,False
1380,False,False,False,,False
1381,False,False,False,,False
1382,False,False,False,False,
1383,False,False,False,False,
1384,False,False,False,True,False
1385,False,False,False,True,False
1386,False,False,False,True,False
1387,False,False,False,False,False
1388,False,False,False,False,False
1389,False,False,False,True,False
1390,False,False,False,True,False
1391,,,,True,False
1392,,,,True,False
1393,,,,True,False
1394,False,False,False,False,False
1395,True,False,False,False,False
1396,False,False,False,True,False
1397,False,False,False,True,True
1398,,,,True,False
1399,,,,True,False
1400,True,False,False,True,False
1401,True,False,False,True,False
1402,True,False,False,True,False
1403,False,True,False,False,False
1404,False,True,False,False,True
1405,False,False,True,False,True
1406,False,False,False,True,True
1407,False,True,False,False,True
1408,False,True,True,True,False
1409,False,True,False,True,False
1410,True,False,False,False,False
1411,False,False,False,,False
1412,True,False,False,False,False
1413,True,False,False,,False
1414,True,False,False,False,True
1415,True,False,False,,True
1416,True,False,False,False,False
1417,True,False,False,,False
1418,False,False,False,False,False
1419,True,False,False,,False
1420,True,False,False,False,False
1421,True,False,False,False,True
1422,True,False,False,False,True
1423,True,False,False,False,False
1424,True,False,False,False,False
1425,True,False,False,False,False
1426,True,False,False,True,False
1427,True,False,False,False,False
1428,False,False,True,True,False
1429,,,,True,False
1430,False,False,True,True,False
1431,,,,True,False
1432,False,False,True,,False
1433,,,,,
1434,False,False,True,False,False
1435,,,,False,False
1436,False,False,True,False,False
1437,,,,False,False
1438,False,False,False,False,False
1439,False,False,False,False,False
1440,True,False,False,False,False
1441,False,False,False,False,False
1442,False,False,False,False,False
1443,False,False,False,False,True
1444,False,True,False,True,True
1445,False,False,False,True,True
1446,False,True,False,True,True
1447,False,True,False,True,True
1448,False,True,False,True,False
1449,False,True,True,True,
1450,,,,True,
1451,,,,False,
1452,False,False,False,True,
1453,True,False,False,True,
1454,True,False,False,False,False
1455,False,False,False,False,
1456,True,False,False,False,False
1457,True,False,True,False,
1458,True,False,False,True,
1459,True,False,False,True,
1460,True,False,False,True,False
1461,False,False,False,True,True
1462,False,True,False,False,True
1463,False,True,False,True,True
1464,False,True,False,True,False
1465,False,True,False,True,False
1466,False,True,False,False,False
1467,False,True,False,False,False
1468,False,True,False,False,False
1469,False,False,False,True,False
1470,False,True,False,False,
1471,False,True,True,True,False
1472,False,False,True,True,False
1473,False,False,True,False,False
1474,False,False,True,False,False
1475,False,False,True,False,False
1476,False,True,False,False,False
1477,False,True,False,False,False
1478,False,True,False,False,False
1479,False,True,False,False,
1480,True,False,False,False,False
1481,False,True,False,False,False
1482,False,True,True,False,True
1483,False,True,True,,True
1484,False,False,False,False,False
1485,False,False,False,False,False
1486,True,False,False,False,False
1487,False,True,False,False,True
1488,True,False,False,False,False
1489,False,True,True,False,False
1490,False,True,True,False,False
1491,False,False,False,False,False
1492,True,False,False,True,False
1493,True,False,False,False,False
1494,True,False,False,True,False
1495,False,False,False,True,False
1496,False,False,False,True,
1497,False,False,False,True,False
1498,False,False,False,True,False
1499,False,False,False,True,False
1500,False,False,False,,False
1501,False,True,False,True,False
1502,,,,,False
1503,False,False,False,True,False
1504,False,False,False,,True
1505,False,False,False,True,True
1506,False,False,False,,False
1507,False,False,False,False,True
1508,False,False,False,,False
1509,True,False,False,False,False
1510,True,False,False,False,False
1511,False,False,False,,False
1512,False,False,True,False,False
1513,False,True,True,False,False
1514,False,True,True,,True
1515,False,True,True,False,
1516,False,True,True,,
1517,False,True,False,True,
1518,False,True,True,,
1519,,,,False,
1520,False,True,True,True,
1521,,,,True,False
1522,False,True,True,False,False
1523,,,,False,
1524,False,True,True,True,False
1525,,,,True,False
1526,False,False,True,False,True
1527,,,,False,False
1528,False,False,False,True,False
1529,False,False,True,,False
1530,,,,False,
1531,False,False,False,False,
1532,False,False,True,False,False
1533,,,,False,False
1534,False,False,True,False,False
1535,,,,False,False
1536,False,True,True,False,False
1537,,,,False,False
1538,False,False,False,True,False
1539,False,True,True,,False
1540,False,True,True,True,False
1541,False,False,True,False,True
1542,False,False,False,False,False
1543,False,True,False,False,False
1544,False,True,False,False,False
1545,False,False,False,True,False
1546,True,False,False,True,False
1547,False,False,False,True,False
1548,False,True,False,False,True
1549,,,,False,False
1550,False,False,False,False,False
1551,False,False,False,False,False
1552,False,False,False,False,False
1553,False,False,False,False,False
1554,False,False,False,False,False
1555,False,False,False,False,False
1556,False,False,False,False,False
1557,False,False,False,,False
1558,False,True,True,False,False
1559,,,,False,False
1560,False,True,False,False,False
1561,False,False,False,False,False
1562,False,False,True,True,False
1563,False,False,True,True,False
1564,False,False,False,False,False
1565,False,True,False,True,False
1566,False,True,False,False,False
1567,False,True,True,False,False
1568,True,False,False,False,False
1569,True,False,False,False,False
1570,True,False,False,True,False
1571,False,False,False,True,False
1572,False,False,False,False,False
1573,True,False,False,False,False
1574,True,False,False,False,False
1575,True,False,False,False,False
1576,False,False,True,,False
1577,,,,,False
1578,False,False,False,,False
1579,True,False,False,,False
1580,False,False,False,,False
1581,False,False,False,,False
1582,True,False,False,True,False
1583,False,False,False,True,False
1584,False,False,False,True,False
1585,False,True,True,,False
1586,False,False,False,False,False
1587,True,False,False,False,False
1588,False,False,True,False,False
1589,True,False,False,False,False
1590,False,True,False,False,False
1591,False,True,False,False,False
1592,False,False,False,False,False
1593,True,False,False,,False
1594,True,False,False,,True
1595,False,False,True,False,False
1596,False,True,False,False,False
1597,,,,False,False
1598,False,True,True,True,False
1599,,,,False,False
1600,False,True,True,False,False
1601,,,,False,False
1602,False,True,False,True,False
1603,,,,True,False
1604,False,True,True,True,False
1605,,,,True,False
1606,False,True,True,False,False
1607,,,,True,False
1608,False,True,False,True,False
1609,False,True,False,True,False
1610,False,True,True,True,False
1611,,,,True,True
1612,True,False,False,True,True
1613,False,False,False,True,False
1614,False,False,True,True,False
1615,False,False,False,True,True
1616,False,False,False,True,False
1617,False,False,False,False,False
1618,False,False,True,False,False
1619,,,,False,False
1620,,,,False,False
1621,False,False,False,False,False
1622,False,False,False,True,
1623,False,False,False,True,
1624,True,False,False,True,
1625,False,False,False,True,False
1626,False,False,False,True,False
1627,False,False,False,True,False
1628,False,True,False,True,False
1629,False,True,False,True,False
1630,False,True,True,True,False
1631,True,True,False,True,False
1632,False,False,False,True,False
1633,False,True,False,False,False
1634,False,True,False,True,False
1635,False,True,False,True,False
1636,False,True,False,False,False
1637,False,True,True,False,False
1638,False,True,False,False,False
1639,False,True,False,False,False
1640,False,True,False,False,False
1641,False,True,False,False,False
1642,False,True,False,False,False
1643,False,False,False,False,False
1644,False,False,False,False,
1645,False,False,False,False,False
1646,False,False,False,False,False
1647,False,False,False,False,False
1648,False,True,False,False,False
1649,False,True,False,False,False
1650,False,True,False,False,False
1651,False,True,False,False,False
1652,False,True,False,False,False
1653,False,True,False,False,False
1654,False,True,False,True,False
1655,False,True,False,True,False
1656,False,True,False,True,False
1657,False,True,False,True,False
1658,False,True,False,True,False
1659,False,False,False,False,False
1660,False,True,False,True,False
1661,False,True,False,False,False
1662,False,False,False,False,False
1663,False,False,False,False,False
1664,False,False,False,True,False
1665,False,False,False,True,False
1666,False,False,False,True,False
1667,False,False,False,False,False
1668,False,False,False,False,True
1669,False,False,False,False,False
1670,False,False,False,False,False
1671,False,False,False,False,False
1672,False,False,False,True,False
1673,False,False,False,True,False
1674,False,False,False,True,False
1675,False,False,False,True,False
1676,False,False,False,True,False
1677,False,False,False,True,False
1678,False,False,False,True,False
1679,False,False,False,True,False
1680,True,False,False,True,False
1681,False,True,False,True,False
1682,False,True,False,True,False
1683,False,True,True,False,False
1684,False,True,False,False,False
1685,False,False,False,,False
1686,False,True,False,,False
1687,False,False,False,,False
1688,False,False,False,False,False
1689,True,False,False,False,False
1690,True,False,False,True,
1691,False,True,False,True,
1692,False,False,False,True,False
1693,True,False,False,True,False
1694,True,False,False,True,False
1695,True,False,False,False,False
1696,True,False,False,False,False
1697,True,False,False,False,False
1698,False,True,False,False,False
1699,False,True,False,False,False
1700,False,True,True,True,False
1701,False,True,True,True,True
1702,False,True,False,False,False
1703,False,True,False,False,True
1704,False,True,True,False,False
1705,False,True,False,False,True
1706,False,True,False,False,False
1707,False,True,False,False,False
1708,False,True,False,,False
1709,True,False,False,False,False
1710,False,False,False,False,False
1711,,,,False,False
1712,,,,False,False
1713,,,,False,False
1714,False,False,False,False,False
1715,False,False,False,False,False
1716,False,True,False,True,False
1717,False,True,False,True,False
1718,False,True,False,False,False
1719,False,True,False,False,False
1720,True,False,False,False,False
1721,False,False,False,True,False
1722,False,False,False,False,
1723,False,False,False,True,False
1724,False,False,False,False,False
1725,False,False,False,False,False
1726,False,True,False,False,False
1727,False,True,False,False,False
1728,False,False,False,False,False
1729,False,False,False,False,False
1730,False,False,False,False,False
1731,False,False,False,False,False
1732,False,False,False,True,False
1733,False,False,True,False,False
1734,,,,False,False
1735,False,False,False,False,False
1736,False,False,False,True,False
1737,False,False,False,False,False
1738,False,False,False,False,False
1739,False,False,False,False,False
1740,False,False,False,False,True
1741,False,False,False,False,True
1742,False,True,False,False,False
1743,False,True,False,False,False
1744,True,False,False,False,False
1745,True,False,False,False,False
1746,False,False,False,False,False
1747,False,True,False,False,False
1748,True,False,False,False,False
1749,True,False,False,False,False
1750,False,False,False,False,False
1751,False,False,False,False,False
1752,False,False,False,False,False
1753,True,False,False,False,False
1754,False,False,False,False,False
1755,False,False,False,,False
1756,True,False,False,False,False
1757,False,False,False,,False
1758,False,True,True,False,False
1759,False,False,False,False,False
1760,False,False,False,False,False
1761,False,False,False,True,False
1762,False,False,False,True,False
1763,True,False,False,True,False
1764,False,False,False,True,False
1765,False,False,False,True,False
1766,False,False,False,True,False
1767,True,False,False,False,False
1768,False,False,False,False,False
1769,False,False,False,False,False
1770,False,False,False,False,True
1771,False,False,False,False,False
1772,False,False,False,False,False
1773,False,False,False,False,False
1774,False,False,False,False,False
1775,False,False,False,False,False
1776,False,False,False,False,False
1777,False,False,False,False,False
1778,False,False,False,False,False
1779,False,False,False,False,False
1780,False,False,True,False,False
1781,,,,False,False
1782,False,False,True,False,False
1783,,,,False,False
1784,False,False,False,False,False
1785,False,False,False,True,False
1786,False,False,False,True,False
1787,True,False,False,True,False
1788,True,False,False,True,
1789,True,False,False,,False
1790,True,False,False,True,False
1791,True,False,False,False,False
1792,False,False,False,False,False
1793,False,False,True,True,False
1794,True,False,False,False,False
1795,False,False,True,True,False
1796,True,False,False,False,False
1797,True,False,False,False,
1798,False,False,False,False,
1799,False,False,False,False,False
1800,False,False,False,False,True
1801,False,False,False,True,False
1802,False,False,False,False,False
1803,False,False,False,False,False
1804,False,False,False,False,True
1805,False,False,False,False,False
1806,False,False,False,True,False
1807,False,False,False,True,False
1808,False,False,False,True,False
1809,False,False,False,False,True
1810,False,False,False,False,False
1811,True,False,False,False,False
1812,False,True,False,False,False
1813,False,True,False,False,False
1814,False,False,True,False,False
1815,,,,False,False
1816,False,True,False,False,False
1817,False,False,False,False,False
1818,False,False,False,False,False
1819,False,False,False,False,False
1820,True,False,False,True,False
1821,True,False,False,False,False
1822,False,False,False,False,False
1823,False,False,False,False,False
1824,True,False,False,False,False
1825,True,False,False,False,False
1826,True,False,False,False,False
1827,True,False,False,False,False
1828,False,False,False,False,False
1829,False,False,False,False,False
1830,False,False,False,False,False
1831,False,False,False,True,False
1832,False,True,False,True,False
1833,False,True,True,False,False
1834,False,True,True,False,False
1835,True,False,False,False,False
1836,False,False,False,False,False
1837,True,False,False,False,False
1838,True,False,False,False,False
1839,True,False,False,True,False
1840,False,False,False,True,False
1841,False,False,False,False,False
1842,False,False,False,False,False
1843,True,False,False,False,False
1844,True,False,False,False,False
1845,True,False,False,False,False
1846,True,False,False,True,False
1847,False,False,False,True,False
1848,True,False,False,True,False
1849,True,False,False,False,False
1850,False,False,False,False,False
1851,True,False,False,False,False
1852,False,False,False,False,False
1853,False,False,False,False,False
1854,True,False,False,False,False
1855,True,False,False,False,False
1856,True,False,False,,False
1857,True,False,False,False,False
1858,True,False,False,False,False
1859,False,False,False,False,False
1860,True,False,False,False,False
1861,False,False,False,False,False
1862,True,False,False,False,False
1863,False,False,False,False,False
1864,True,False,False,False,False
1865,False,False,False,False,False
1866,True,False,False,,False
1867,False,False,False,True,False
1868,False,False,False,,False
1869,True,False,False,True,False
1870,True,False,False,False,False
1871,False,False,False,True,False
1872,False,True,False,True,False
1873,False,True,False,True,False
1874,False,False,False,False,False
1875,True,False,False,False,False
1876,False,False,False,True,False
1877,False,False,False,False,False
1878,False,False,False,False,False
1879,False,False,False,False,False
1880,False,False,False,False,False
1881,False,False,True,False,False
1882,,,,False,False
1883,False,False,False,False,False
1884,False,False,False,False,False
1885,False,False,False,False,
1886,False,False,False,False,
1887,False,False,False,False,
1888,False,False,False,False,
1889,False,False,False,False,
1890,False,False,False,False,
1891,False,False,True,False,
1892,,,,False,
1893,False,True,True,False,
1894,,,,False,
1895,True,True,False,False,
1896,False,False,False,False,
1897,False,True,False,True,
1898,False,True,False,False,
1899,False,False,False,True,
1900,False,False,True,True,
1901,True,False,False,True,
1902,False,True,False,True,
1903,False,False,False,True,
1904,False,False,False,True,False
1905,False,False,True,False,False
1906,False,False,False,True,False
1907,False,False,False,True,False
1908,False,False,False,True,False
1909,False,False,False,True,False
1910,True,False,False,True,False
1911,True,False,False,False,False
1912,False,False,False,False,False
1913,False,False,False,True,False
1914,False,False,False,False,False
1915,False,False,False,False,False
1916,False,False,False,False,False
1917,False,False,False,False,False
1918,False,False,False,False,False
1919,False,False,False,False,False
1920,False,False,False,False,False
1921,False,False,False,False,False
1922,False,False,False,False,False
1923,False,False,False,False,False
1924,False,False,False,False,False
1925,False,True,False,False,False
1926,False,True,False,True,False
1927,False,True,False,True,False
1928,False,True,False,True,False
1929,False,True,False,True,False
1930,False,True,False,False,False
1931,True,False,False,False,False
1932,False,False,False,True,False
1933,False,True,False,True,False
1934,False,True,False,True,False
1935,False,True,False,True,False
1936,False,True,False,True,False
1937,True,False,False,True,False
1938,True,False,False,True,False
1939,True,False,False,True,False
1940,False,False,False,True,False
1941,False,False,False,True,False
1942,False,False,False,True,False
1943,True,False,False,True,False
1944,True,False,False,True,False
1945,True,False,False,True,False
1946,False,False,False,True,False
1947,True,False,False,False,False
1948,True,False,False,False,False
1949,True,False,False,False,False
1950,False,False,False,False,False
1951,False,False,False,False,False
1952,True,False,False,False,False
1953,False,False,False,False,False
1954,True,False,False,False,False
1955,False,False,False,,False
1956,True,False,False,,False
1957,True,False,False,,False
1958,True,False,False,,False
1959,True,False,False,,False
1960,False,False,False,,False
1961,True,False,False,,False
1962,True,False,False,,
1963,True,False,False,,False
1964,True,False,False,,False
1965,True,False,False,,False
1966,True,False,False,,False
1967,True,False,False,,False
1968,True,False,False,,False
1969,True,False,False,,False
1970,True,False,False,,False
1971,True,False,False,,False
1972,True,False,False,,False
1973,False,False,False,,False
1974,False,False,False,True,False
1975,False,False,False,True,False
1976,False,False,False,True,False
1977,False,False,False,True,False
1978,False,False,False,True,False
1979,False,False,False,True,False
1980,False,False,False,True,False
1981,,,,True,False
1982,,,,True,False
1983,False,True,False,True,False
1984,,,,True,False
1985,False,True,False,True,True
1986,,,,True,
1987,False,True,False,True,True
1988,,,,True,False
1989,False,True,False,False,False
1990,,,,False,False
1991,False,True,False,False,
1992,,,,True,False
1993,False,True,False,True,False
1994,,,,True,
1995,False,True,False,True,False
1996,,,,True,False
1997,False,True,False,True,False
1998,,,,False,False
1999,False,True,False,False,False
2000,,,,True,False
2001,False,True,False,True,False
2002,,,,True,False
2003,False,True,False,True,False
2004,,,,True,False
2005,False,True,False,False,False
2006,,,,False,False
2007,False,True,False,False,False
2008,,,,True,False
2009,False,True,False,True,False
2010,,,,False,False
2011,False,True,False,False,False
2012,,,,False,False
2013,False,True,False,False,False
2014,,,,False,False
2015,False,True,False,False,False
2016,,,,False,False
2017,True,False,False,False,False
2018,True,False,False,False,False
2019,True,False,False,True,False
2020,True,False,False,False,False
2021,True,False,False,False,False
2022,False,True,False,False,False
2023,False,True,False,False,False
2024,False,True,False,False,False
2025,False,True,False,True,False
2026,False,True,False,False,False
2027,False,True,False,False,False
2028,False,True,False,False,False
2029,False,False,False,False,False
2030,False,True,False,False,False
2031,False,True,False,False,False
2032,True,False,False,False,False
2033,False,False,False,,False
2034,True,False,False,True,False
2035,False,True,False,False,False
2036,False,True,False,False,False
2037,False,True,False,False,False
2038,False,False,False,True,False
2039,False,True,False,True,False
2040,False,True,False,False,False
2041,False,False,False,True,False
2042,True,False,False,True,False
2043,True,False,False,False,False
2044,True,False,False,False,False
2045,True,False,False,False,False
2046,False,False,False,True,False
2047,True,False,False,True,False
2048,False,False,False,False,False
2049,False,False,False,False,False
2050,False,False,False,False,False
2051,True,False,False,False,False
2052,True,False,False,False,False
2053,True,False,False,False,False
2054,True,False,False,True,False
2055,True,False,False,True,False
2056,True,False,False,False,False
2057,True,False,False,,False
2058,True,False,False,False,False
2059,True,False,False,False,False
2060,True,False,False,False,False
2061,True,False,False,True,False
2062,False,False,False,,False
2063,True,False,False,False,False
2064,True,False,False,False,False
2065,True,False,False,,False
2066,True,False,False,False,False
2067,False,False,False,False,False
2068,False,False,False,False,False
2069,True,False,False,False,False
2070,False,False,False,False,False
2071,False,False,False,False,False
2072,True,False,False,False,False
2073,True,False,False,False,False
2074,True,False,False,False,False
2075,False,False,True,True,False
2076,,,,True,False
2077,False,False,False,True,False
2078,True,False,False,False,False
2079,True,False,False,False,False
2080,True,False,False,False,False
2081,False,False,False,False,False
2082,False,False,False,True,False
2083,True,False,False,False,False
2084,True,False,False,False,False
2085,True,False,False,False,False
2086,True,False,False,False,False
2087,True,False,False,False,False
2088,False,False,False,True,False
2089,True,False,False,True,False
2090,True,False,False,True,False
2091,False,False,False,False,False
2092,True,False,False,False,True
2093,False,False,False,True,False
2094,True,False,False,True,False
2095,True,False,False,False,False
2096,True,False,False,False,False
2097,True,False,False,False,False
2098,True,False,False,False,
2099,True,False,False,False,False
2100,,,,False,False
2101,True,False,False,True,False
2102,False,False,False,False,False
2103,True,False,False,False,False
2104,True,False,False,True,False
2105,,,,True,False
2106,True,False,False,True,False
2107,True,False,False,True,False
2108,,,,True,False
2109,False,False,False,True,False
2110,False,False,False,True,
2111,False,False,False,False,
2112,False,False,False,False,
2113,False,False,False,False,
2114,False,False,False,False,
2115,False,False,False,False,
2116,False,False,False,False,
2117,False,False,False,False,
2118,True,False,False,False,False
2119,True,False,False,False,
2120,True,False,False,False,False
2121,True,False,False,True,
2122,False,False,False,False,
2123,True,False,False,False,
2124,True,False,False,True,
2125,True,False,False,True,
2126,True,False,False,False,
2127,True,False,False,False,
2128,True,False,False,False,
2129,True,False,False,False,False
2130,False,False,False,False,False
2131,False,False,False,False,False
2132,True,False,False,False,False
2133,False,False,False,False,
2134,True,False,False,False,
2135,False,False,False,False,
2136,True,False,False,False,False
2137,False,False,False,False,
2138,True,False,False,True,False
2139,True,False,False,True,False
2140,False,False,False,False,False
2141,False,False,False,False,False
2142,False,False,False,False,False
2143,True,False,False,False,
2144,True,False,False,False,False
2145,False,False,False,False,False
2146,True,False,False,True,False
2147,True,False,False,True,False
2148,True,False,False,False,False
2149,True,False,False,True,False
2150,True,False,False,False,False
2151,True,False,False,False,False
2152,True,False,False,False,False
2153,True,False,False,False,False
2154,True,False,False,False,True
2155,False,False,False,True,False
2156,False,False,False,False,False
2157,False,False,False,False,False
2158,False,False,False,True,
2159,False,False,False,False,True
2160,False,False,False,False,True
2161,False,False,False,False,False
2162,False,False,False,False,True
2163,False,False,False,False,False
2164,True,False,False,False,False
2165,True,False,False,False,False
2166,True,False,False,True,False
2167,True,False,False,True,False
2168,True,False,False,False,
2169,False,False,False,,False
2170,False,False,False,True,False
2171,False,False,False,True,False
2172,False,False,False,True,False
2173,False,False,False,False,False
2174,False,False,False,False,False
2175,True,False,False,False,False
2176,True,False,False,False,False
2177,True,False,False,True,False
2178,True,False,False,False,False
2179,True,False,False,False,
2180,True,False,False,False,False
2181,False,True,False,,
2182,True,False,False,,False
2183,True,False,False,,False
2184,True,False,False,,False
2185,True,False,False,,False
2186,False,False,False,,False
2187,True,False,False,,False
2188,True,False,False,,False
2189,False,False,False,False,False
2190,True,False,False,,False
2191,True,False,False,False,False
2192,True,False,False,,
2193,False,False,False,,False
2194,False,False,False,,False
2195,False,False,False,,
2196,False,False,False,,False
2197,False,False,False,,False
2198,False,False,False,,False
2199,True,False,False,,False
2200,False,False,False,True,False
2201,True,False,False,True,False
2202,True,False,False,False,False
2203,True,False,False,False,False
2204,True,False,False,,
2205,True,False,False,,False
2206,False,False,False,,True
2207,False,False,False,False,False
2208,True,False,False,,False
2209,True,False,False,False,
2210,True,False,False,False,
2211,True,False,False,False,False
2212,,,,False,False
2213,True,False,False,False,False
2214,False,False,False,,False
2215,False,False,False,False,False
2216,True,False,False,False,False
2217,False,False,False,False,False
2218,False,False,False,False,False
2219,False,False,False,False,False
2220,True,False,False,False,False
2221,True,False,False,False,
2222,True,False,False,False,
2223,True,False,False,False,False
2224,,,,False,False
2225,,,,False,False
2226,,,,False,False
2227,,,,False,False
2228,,,,False,False
2229,,,,False,False
2230,,,,,False
2231,,,,False,False
2232,False,False,False,False,False
2233,,,,False,False
2234,False,False,False,True,False
2235,,,,False,False
2236,,,,True,False
2237,,,,False,False
2238,,,,False,False
2239,,,,False,False
2240,,,,False,False
2241,,,,,False
2242,,,,False,False
2243,False,True,False,False,False
2244,True,False,False,False,False
2245,False,False,False,True,False
2246,False,False,False,True,False
2247,,,,True,False
2248,,,,True,False
2249,,,,True,False
2250,False,False,False,False,False
2251,,,,False,False
2252,False,False,False,,False
2253,False,False,False,False,False
2254,False,False,False,,False
2255,False,False,False,False,False
2256,False,False,False,True,False
2257,,,,False,False
2258,False,False,False,False,False
2259,False,False,False,False,False
2260,False,False,False,False,False
2261,False,False,False,False,False
2262,False,False,False,False,False
2263,False,False,False,False,False
2264,False,False,False,False,False
2265,False,False,False,,False
2266,False,False,False,False,False
2267,True,False,False,False,False
2268,True,False,False,,False
2269,True,False,False,False,False
2270,True,False,False,False,False
2271,True,False,False,False,False
2272,False,False,True,False,False
2273,,,,True,False
2274,True,False,False,False,False
2275,True,False,False,False,False
2276,False,False,False,False,False
2277,False,True,True,True,False
2278,True,False,False,,
2279,False,True,False,False,False
2280,False,False,False,False,False
2281,False,False,False,False,False
2282,True,False,False,False,False
2283,False,False,True,,False
2284,,,,,False
2285,True,False,False,False,False
2286,True,False,False,False,False
2287,True,False,False,False,False
2288,False,True,False,False,False
2289,False,True,False,False,False
2290,False,True,False,False,False
2291,False,True,False,False,False
2292,False,True,False,False,False
2293,False,False,False,False,False
2294,False,False,False,False,False
2295,,,,,False
2296,False,False,False,,False
2297,,,,False,False
2298,False,False,False,False,False
2299,False,True,False,False,False
2300,True,False,False,False,False
2301,False,False,False,False,False
2302,False,False,False,False,False
2303,False,False,False,False,False
2304,False,False,False,False,False
2305,False,False,False,False,False
2306,False,False,False,False,False
2307,False,False,False,False,False
2308,,,,True,False
2309,False,False,False,True,False
2310,False,False,False,False,False
2311,,,,False,False
2312,False,False,False,False,False
2313,True,False,False,False,False
2314,True,False,False,False,False
2315,True,False,False,False,False
2316,True,False,False,False,False
2317,False,False,False,False,False
2318,False,False,False,False,False
2319,False,False,False,False,False
2320,False,True,True,False,False
2321,,,,False,False
2322,False,False,False,False,False
2323,False,False,False,False,False
2324,False,False,False,False,False
2325,False,False,False,False,False
2326,,,,False,False
2327,,,,False,False
2328,False,False,False,False,False
2329,False,False,False,False,False
2330,False,False,False,False,False
2331,False,False,False,False,False
2332,False,False,False,False,False
2333,False,False,False,False,False
2334,False,False,False,False,False
2335,False,False,False,False,True
2336,False,False,False,False,False
2337,False,False,False,False,False
2338,,,,False,False
2339,False,True,False,False,False
2340,,,,False,False
2341,False,False,False,False,False
2342,False,False,False,False,False
2343,False,False,False,False,False
2344,False,False,False,False,False
2345,False,False,False,False,False
2346,False,False,False,True,False
2347,False,False,False,False,False
