,0,1,2,3,4
1270,False,False,False,False,False
1271,False,False,False,False,False
1272,False,False,False,False,False
1273,False,False,False,False,False
1274,False,False,False,False,False
1275,False,False,False,False,False
1276,False,False,False,False,False
1277,False,False,False,False,False
1278,False,False,False,False,False
1279,False,False,False,False,False
1280,False,False,False,False,False
1281,False,False,False,False,False
1282,False,False,False,False,False
1283,False,False,False,False,False
1284,False,False,False,True,False
1285,True,False,False,True,False
1286,True,False,False,True,False
1287,True,False,False,True,False
1288,True,False,False,True,False
1289,False,False,False,True,False
1290,True,False,False,False,False
1291,True,False,False,True,False
1292,True,False,False,False,False
1293,True,False,False,False,False
1294,False,False,False,False,False
1295,True,False,False,False,False
1296,True,False,False,True,False
1297,False,False,False,False,False
1298,False,False,False,False,False
1299,False,True,False,False,False
1300,True,False,False,False,False
1301,False,False,False,False,False
1302,False,False,False,True,False
1303,False,False,False,False,False
1304,False,False,False,False,False
1305,True,False,False,False,False
1306,False,False,False,False,False
1307,False,False,False,False,False
1308,False,False,False,False,False
1309,False,False,False,False,False
1310,False,False,False,False,False
1311,False,False,False,False,False
1312,False,False,False,False,False
1313,False,False,False,False,False
1314,False,False,False,False,False
1315,False,False,False,False,False
1316,False,False,False,False,False
1317,False,False,False,False,False
1318,False,False,False,False,False
1319,False,False,False,False,False
1320,False,False,False,True,False
1321,False,False,False,True,False
1322,False,False,False,False,False
1323,True,False,False,False,False
1324,False,False,False,False,False
1325,False,False,False,False,False
1326,False,False,False,False,False
1327,False,False,False,False,False
1328,False,False,False,False,False
1329,False,False,False,False,False
1330,False,False,False,False,False
1331,False,False,False,False,False
1332,False,False,False,False,False
1333,False,False,False,False,False
1334,False,False,False,False,False
1335,False,False,False,False,False
1336,False,False,False,False,False
1337,False,False,False,False,False
1338,False,False,False,False,False
1339,False,False,False,False,False
1340,False,False,False,False,False
1341,True,False,False,False,False
1342,False,False,False,True,False
1343,False,False,False,True,False
1344,True,False,False,True,False
1345,True,False,False,False,False
1346,True,False,False,False,False
1347,True,False,False,True,False
1348,False,False,False,True,False
1349,False,False,False,False,False
1350,True,False,False,True,False
1351,False,False,False,False,False
1352,True,False,False,False,False
1353,False,False,False,False,False
1354,False,False,False,False,False
1355,True,False,False,True,False
1356,False,False,False,True,False
1357,False,False,False,False,False
1358,False,False,False,False,False
1359,False,False,False,False,False
1360,False,False,False,False,False
1361,False,False,False,False,False
1362,False,False,False,False,False
1363,False,False,False,False,False
1364,False,False,False,False,False
1365,False,False,False,False,False
1366,False,False,False,False,False
1367,False,False,False,False,True
1368,False,False,False,False,True
1369,False,False,False,False,True
1370,False,False,False,False,
1371,False,False,False,False,
1372,False,False,False,False,
1373,False,False,False,False,
1374,False,False,False,False,
1375,False,False,False,False,
1376,False,False,False,False,True
1377,False,False,False,False,
1378,False,False,False,False,
1379,False,False,False,False,
1380,False,False,False,False,
1381,False,False,False,False,
1382,False,False,False,False,
1383,False,False,False,False,
1384,False,False,False,False,
1385,False,False,False,False,
1386,False,False,False,False,
1387,True,False,False,,
1388,True,False,True,,False
1389,True,False,True,,False
1390,,,,,False
1391,,,,,False
1392,,,,,False
1393,,,,False,False
1394,,,,,False
1395,,,,,False
1396,True,False,True,,False
1397,,,,,False
1398,,,,,False
1399,,,,,False
1400,,,,,False
1401,,,,,False
1402,,,,,False
1403,,,,,False
1404,,,,,False
1405,,,,False,False
1406,,,,False,False
1407,,,,False,False
1408,False,False,False,False,False
1409,False,False,False,False,False
1410,False,False,False,False,False
1411,False,False,False,False,False
1412,False,False,False,False,False
1413,False,False,False,False,False
1414,False,False,False,False,False
1415,False,False,False,False,False
1416,False,False,False,False,False
1417,False,False,False,False,False
1418,False,False,False,False,False
1419,False,False,False,True,False
1420,False,False,False,True,False
1421,False,False,False,False,False
1422,False,False,False,True,False
1423,False,True,False,True,False
1424,False,False,False,False,True
1425,False,True,False,False,True
1426,False,False,False,True,False
1427,False,False,False,False,
1428,False,False,False,False,True
1429,False,False,False,False,False
1430,False,False,False,False,False
1431,False,False,False,False,False
1432,False,False,False,False,True
1433,False,False,False,False,False
1434,False,False,False,False,False
1435,False,False,False,False,False
1436,False,False,False,False,False
1437,False,False,False,False,False
1438,False,False,False,False,False
1439,False,False,False,False,False
1440,False,False,False,False,False
1441,False,False,False,True,False
1442,False,False,False,False,False
1443,False,False,False,False,False
1444,False,True,True,,False
1445,False,False,False,False,False
1446,False,False,False,False,False
1447,,,,False,
1448,True,False,False,True,
1449,False,False,False,True,False
1450,True,False,False,True,False
1451,True,False,False,False,False
1452,False,False,True,True,False
1453,False,False,False,True,False
1454,False,False,False,False,False
1455,True,False,False,False,False
1456,True,False,False,False,False
1457,True,False,False,True,False
1458,False,False,False,False,False
1459,True,False,False,True,False
1460,True,False,False,False,False
1461,False,False,False,False,False
1462,True,False,False,True,False
1463,True,False,False,False,False
1464,False,False,False,,False
1465,True,False,False,,False
1466,True,False,False,True,False
1467,False,True,False,False,False
1468,,,,False,
1469,False,True,False,True,False
1470,,,,True,False
1471,False,False,False,True,
1472,False,False,False,False,
1473,True,False,False,True,
1474,True,False,False,True,False
1475,True,False,False,True,
1476,True,False,False,True,False
1477,True,False,False,True,False
1478,False,False,False,True,False
1479,False,False,False,True,False
1480,True,False,True,True,False
1481,True,False,False,True,
1482,True,False,False,True,False
1483,True,False,False,True,False
1484,True,False,False,True,False
1485,True,False,False,,False
1486,True,False,True,False,
1487,True,False,False,False,False
1488,False,False,True,,
1489,False,False,True,,False
1490,,,,,
1491,False,False,False,False,
1492,False,False,False,,
1493,,,,False,
1494,,,,True,
1495,,,,False,
1496,False,False,True,False,
1497,,,,False,
1498,False,False,False,,
1499,True,False,False,False,
1500,False,False,False,False,
1501,True,False,False,True,
1502,True,False,False,False,
1503,,,,,False
1504,True,False,False,False,False
1505,True,False,False,,False
1506,False,False,False,False,False
1507,False,False,False,,False
1508,,,,,False
1509,False,False,False,,False
1510,,,,,False
1511,False,False,False,,False
1512,,,,,False
1513,False,True,False,,False
1514,,,,,False
1515,,,,,False
1516,,,,,False
1517,,,,,False
1518,,,,,False
1519,,,,,False
1520,,,,False,False
1521,,,,False,False
1522,,,,False,False
1523,,,,False,False
1524,,,,False,False
1525,,,,False,False
1526,False,False,False,False,False
1527,False,False,False,False,False
1528,False,False,False,False,False
1529,False,False,False,False,False
1530,False,False,False,False,False
1531,False,False,False,False,False
1532,False,False,False,False,False
1533,False,False,False,False,False
1534,False,False,False,False,False
1535,False,False,False,False,False
1536,False,False,False,False,False
1537,False,False,False,False,False
1538,False,False,False,False,False
1539,False,False,False,False,False
1540,False,False,False,False,False
1541,False,False,False,False,False
1542,False,False,False,False,False
1543,False,False,False,False,False
1544,False,False,False,False,False
1545,False,False,False,False,False
1546,False,False,False,False,False
1547,False,False,False,False,False
1548,False,False,False,False,False
1549,False,False,False,False,False
1550,False,False,False,False,False
1551,False,False,False,False,False
1552,False,False,False,False,False
1553,False,False,False,False,False
1554,False,False,False,False,False
1555,False,False,False,False,False
1556,False,False,False,False,False
1557,False,False,False,False,False
1558,False,False,False,False,False
1559,False,False,False,False,False
1560,False,False,False,False,False
1561,False,False,False,False,False
1562,False,False,False,False,False
1563,False,False,False,False,False
1564,False,False,False,False,False
1565,False,False,False,False,False
1566,False,False,False,False,False
1567,False,False,False,False,False
1568,False,False,False,False,False
1569,False,False,False,False,False
1570,False,False,False,False,False
1571,False,False,False,False,False
1572,False,False,False,False,False
1573,False,False,False,False,False
1574,False,False,False,False,False
1575,False,False,False,False,False
1576,False,False,False,False,False
1577,False,False,False,False,False
1578,False,False,False,False,False
1579,False,False,False,False,False
1580,False,False,False,False,False
1581,False,False,False,False,False
1582,False,False,False,False,False
1583,False,False,False,False,False
1584,False,False,False,False,False
1585,False,False,False,False,False
1586,False,False,False,False,False
1587,False,False,False,False,False
1588,False,False,False,True,False
1589,False,False,False,True,False
1590,False,False,False,False,False
1591,False,False,False,False,False
1592,False,False,False,False,False
1593,False,False,False,False,False
1594,True,False,False,False,False
1595,True,False,False,False,False
1596,False,False,False,False,False
1597,False,False,False,False,False
1598,False,False,False,False,False
1599,False,False,False,False,False
1600,False,False,False,False,False
1601,False,False,False,False,False
1602,False,False,False,True,False
1603,False,False,False,False,False
1604,False,False,False,False,
1605,False,False,False,False,
1606,False,False,False,False,
1607,False,False,False,False,
1608,False,True,False,False,
1609,False,False,False,False,
1610,False,False,False,False,
1611,False,False,False,False,
1612,False,False,False,False,
1613,False,False,False,False,
1614,False,False,False,False,
1615,False,False,False,False,
1616,False,False,False,False,
1617,False,False,False,True,
1618,False,False,False,True,
1619,False,False,False,True,
1620,False,False,False,True,False
1621,False,False,False,,False
1622,False,False,False,,False
1623,False,True,False,,False
1624,False,True,False,,False
1625,False,True,False,,False
1626,False,True,False,,False
1627,,,,,False
1628,,,,,False
1629,,,,,
1630,,,,,
1631,,,,,
1632,,,,,False
1633,,,,,False
1634,,,,,False
1635,,,,,
1636,,,,,False
1637,,,,True,False
1638,,,,True,
1639,,,,True,
1640,,,,True,
1641,,,,True,
1642,,,,False,
1643,False,True,False,False,
1644,False,True,False,False,
1645,False,True,False,False,
1646,False,True,True,,
1647,False,True,False,False,
1648,False,False,False,,
1649,False,False,False,False,False
1650,True,False,False,,False
1651,False,False,False,False,
1652,,,,False,
1653,False,False,True,False,
1654,,,,False,
1655,False,False,True,,False
1656,,,,False,False
1657,False,False,False,True,False
1658,False,False,False,,False
1659,False,False,False,,
1660,False,False,True,,
1661,,,,,
1662,False,False,False,,
1663,False,True,False,,
1664,,,,,
1665,,,,,True
1666,,,,,False
1667,,,,,False
1668,,,,,False
1669,,,,False,
1670,,,,True,True
1671,,,,,
1672,,,,,
1673,,,,,True
1674,,,,,True
1675,False,False,False,True,
1676,False,True,False,True,
1677,,,,False,
1678,,,,False,
1679,,,,,
1680,,,,,
1681,True,False,False,,
1682,True,False,False,,
1683,True,False,False,,
1684,True,False,False,,
1685,,,,False,
1686,,,,False,
1687,,,,False,
1688,,,,True,
1689,,,,,
1690,,,,True,
1691,False,False,True,,
1692,True,False,False,,
1693,True,False,False,True,
1694,False,True,False,False,
1695,,,,,
1696,False,True,True,,
1697,,,,,
1698,,,,,
1699,False,True,True,,
1700,True,False,True,,
1701,,,,,
1702,,,,,
1703,,,,,
1704,,,,,
1705,,,,,
1706,,,,,
1707,,,,,
1708,,,,,
1709,,,,,
1710,,,,,
1711,,,,,
1712,,,,,
1713,,,,,
1714,,,,,
1715,,,,,
1716,,,,,
1717,,,,,
1718,,,,,
1719,,,,,
1720,,,,,
1721,,,,,
1722,,,,,
1723,,,,,
1724,,,,,
1725,,,,,
1726,,,,,
1727,,,,,
1728,,,,,
1729,,,,,
1730,,,,,
1731,,,,,
1732,,,,,
1733,,,,,
1734,,,,,
1735,,,,,
1736,,,,,
1737,,,,,
1738,,,,,
1739,,,,,
1740,,,,,
1741,,,,,
1742,,,,,
1743,,,,,
1744,,,,,
1745,,,,,
1746,,,,,
1747,,,,,
1748,,,,,
1749,,,,,
1750,,,,,
1751,,,,,
1752,,,,,
1753,,,,,
1754,,,,,
1755,,,,,
1756,,,,,
1757,,,,,
1758,,,,,
1759,,,,,
1760,,,,,
1761,,,,,
1762,,,,,
1763,,,,,
1764,,,,,
1765,,,,,
1766,,,,,
1767,,,,,
1768,,,,,
1769,,,,,
1770,,,,,
1771,,,,,
1772,,,,,
1773,,,,,
1774,,,,,
1775,,,,,
1776,,,,,
1777,,,,,
1778,,,,,
1779,,,,,
1780,,,,,
1781,,,,,
1782,,,,,
1783,,,,,
1784,,,,,
1785,,,,,
1786,,,,,
